beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,in_domain,omega_e_pred,rel_err_pred,alpha_rev_per_yr,beta_pole_min_deg,wall_s,error
75.00,0.9788,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.70834385e-03,NaN,NaN,NaN,0.01,DomainError with -1.3935026648546785e-7: sqrt was called wit
105.00,0.9788,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.70834385e-03,NaN,NaN,NaN,0.01,DomainError with -1.0439684641317171e-10: sqrt was called wi
135.00,0.9788,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.70834385e-03,NaN,NaN,NaN,0.01,DomainError with -1.076817675445728e-9: sqrt was called with
165.00,0.9788,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.70834385e-03,NaN,NaN,NaN,0.01,DomainError with -1.7165150028721475e-10: sqrt was called wi
15.00,0.9859,60.0,5.0000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,0.000000e+00,100.0000,1,23.2563,1.000000,7.316600e-03,1,1.72067232e-03,2.520415e-16,12.135199,9.2677,21.26,
45.00,0.9859,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.72067232e-03,NaN,NaN,NaN,0.00,DomainError with -3.183328780167345e-9: sqrt was called with
75.00,0.9859,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.72067232e-03,NaN,NaN,NaN,0.01,DomainError with -1.4125497876078162e-7: sqrt was called wit
105.00,0.9859,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.72067232e-03,NaN,NaN,NaN,0.01,DomainError with -2.2280593449988592e-10: sqrt was called wi
135.00,0.9859,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.72067232e-03,NaN,NaN,NaN,0.01,DomainError with -7.740382830605469e-10: sqrt was called wit
165.00,0.9859,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.72067232e-03,NaN,NaN,NaN,0.00,DomainError with -2.757786904622853e-7: sqrt was called with
15.00,0.9929,60.0,5.0000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,0.000000e+00,100.0000,1,23.2942,1.000000,7.274250e-03,1,1.73300079e-03,2.502485e-16,12.046635,9.2291,21.63,
45.00,0.9929,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.73300079e-03,NaN,NaN,NaN,0.01,DomainError with -8.497008982937474e-9: sqrt was called with
75.00,0.9929,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.73300079e-03,NaN,NaN,NaN,0.01,DomainError with -1.2165682692622737e-7: sqrt was called wit
105.00,0.9929,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.73300079e-03,NaN,NaN,NaN,0.00,DomainError with -2.564840054645057e-7: sqrt was called with
135.00,0.9929,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.73300079e-03,NaN,NaN,NaN,0.01,DomainError with -2.093500763432526e-10: sqrt was called wit
165.00,0.9929,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,1.73300079e-03,NaN,NaN,NaN,0.01,DomainError with -9.72437013401523e-8: sqrt was called with 
15.00,0.7659,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,0.000000e+00,100.0000,1,16.6050,1.000000,2.782030e-02,1,6.68403126e-04,3.244156e-16,31.924059,8.4458,20.94,
45.00,0.7659,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,1.978935e-14,100.0000,1,51.0131,1.000000,5.273332e-02,1,6.68403126e-04,-1.297663e-13,24.316951,35.7007,15.74,
75.00,0.7659,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,6.601858e-14,100.0000,1,80.6077,1.000000,6.567159e-02,1,6.68403126e-04,-6.086038e-13,16.317767,64.6938,11.31,
105.00,0.7659,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,1.686961e-14,100.0000,1,104.2442,1.000000,6.345699e-02,1,6.68403126e-04,1.245756e-13,15.223683,62.8493,10.15,
135.00,0.7659,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,1.281442e-13,100.0000,1,133.9715,1.000000,5.437103e-02,1,6.68403126e-04,1.371629e-12,18.691982,43.0081,11.55,
165.00,0.7659,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,1.675607e-13,100.0000,1,157.6161,1.000000,3.247349e-02,1,6.68403126e-04,1.636353e-12,24.650641,11.1667,11.97,
15.00,0.7841,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,0.000000e+00,100.0000,1,20.2209,1.000000,2.916448e-02,1,6.84249700e-04,1.742964e-15,30.876810,10.1675,19.17,
45.00,0.7841,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,1.473597e-14,100.0000,1,41.6763,1.000000,4.987848e-02,1,6.84249700e-04,-8.952495e-14,24.140348,34.6590,15.01,
75.00,0.7841,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,8.952495e-14,100.0000,1,80.4433,1.000000,6.204788e-02,1,6.84249700e-04,-7.789463e-13,16.987035,58.8686,11.20,
105.00,0.7841,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,1.616203e-14,100.0000,1,109.6568,1.000000,6.145549e-02,1,6.84249700e-04,-1.632048e-14,14.657541,66.0632,8.16,
135.00,0.7841,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,1.742964e-13,100.0000,1,132.3397,1.000000,4.669785e-02,1,6.84249700e-04,1.642506e-12,20.160045,33.7087,9.54,
165.00,0.7841,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,2.005993e-13,100.0000,1,169.1971,1.000000,2.345427e-02,1,6.84249700e-04,2.070482e-12,25.072668,2.0656,9.52,
15.00,0.8023,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,0.000000e+00,100.0000,1,18.9190,1.000000,2.811532e-02,1,7.00096275e-04,1.548647e-16,30.143382,10.2073,16.19,
45.00,0.8023,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,9.291884e-15,100.0000,1,47.0235,1.000000,4.720538e-02,1,7.00096275e-04,-1.189361e-13,23.892239,33.6563,13.33,
75.00,0.8023,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,5.420265e-14,100.0000,1,75.1781,1.000000,5.910177e-02,1,7.00096275e-04,-6.676218e-13,16.932558,57.2319,9.97,
105.00,0.8023,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,8.827289e-15,100.0000,1,99.7563,1.000000,5.971355e-02,1,7.00096275e-04,-2.539781e-14,14.220821,68.9208,8.01,
135.00,0.8023,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,1.523869e-13,100.0000,1,139.4468,1.000000,4.712408e-02,1,7.00096275e-04,1.574819e-12,18.977478,37.3252,9.43,
165.00,0.8023,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,2.197530e-13,100.0000,1,168.0411,1.000000,2.081525e-02,1,7.00096275e-04,2.224012e-12,19.738830,0.5135,10.62,
15.00,0.8204,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,1.514370e-16,100.0000,1,20.5942,1.000000,2.752377e-02,1,7.15942849e-04,1.514370e-15,29.416993,12.0988,15.93,
45.00,0.8204,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,1.514370e-14,100.0000,1,49.8568,1.000000,4.613782e-02,1,7.15942849e-04,-1.125177e-13,22.917067,34.9415,11.69,
75.00,0.8204,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,5.300294e-14,100.0000,1,68.8094,1.000000,5.729328e-02,1,7.15942849e-04,-5.277578e-13,15.968399,60.2290,8.92,
105.00,0.8204,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,1.181208e-14,100.0000,1,90.7062,1.000000,5.692151e-02,1,7.15942849e-04,4.876271e-14,14.009536,66.0667,6.76,
135.00,0.8204,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,1.518913e-13,100.0000,1,141.7564,1.000000,4.475397e-02,1,7.15942849e-04,1.602506e-12,18.726084,36.4358,7.88,
165.00,0.8204,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,2.033799e-13,100.0000,1,168.7770,1.000000,1.955280e-02,1,7.15942849e-04,2.165700e-12,18.238725,0.2891,9.23,
15.00,0.8386,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,0.000000e+00,100.0000,1,19.7595,1.000000,2.706018e-02,1,7.31789423e-04,1.185261e-15,28.701694,11.2477,12.97,
45.00,0.8386,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,2.429786e-14,100.0000,1,53.1415,1.000000,4.574584e-02,1,7.31789423e-04,-2.220884e-13,21.796555,37.1809,9.91,
75.00,0.8386,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,5.733702e-14,100.0000,1,84.2384,1.000000,5.551828e-02,1,7.31789423e-04,-5.120329e-13,15.051928,63.4396,7.92,
105.00,0.8386,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,1.718629e-14,100.0000,1,100.2160,1.000000,5.373725e-02,1,7.31789423e-04,2.016426e-13,13.940301,62.4759,5.99,
135.00,0.8386,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,1.634179e-13,100.0000,1,136.9610,1.000000,4.165631e-02,1,7.31789423e-04,1.682330e-12,18.820771,33.6846,8.59,
165.00,0.8386,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,2.129026e-13,100.0000,1,169.7605,1.000000,1.877092e-02,1,7.31789423e-04,2.157768e-12,17.228542,0.5479,8.40,
15.00,0.8567,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,4.350522e-16,100.0000,1,20.2765,1.000000,2.621420e-02,1,7.47635997e-04,1.740209e-15,28.034886,11.2294,10.90,
45.00,0.8567,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,2.914849e-14,100.0000,1,46.9209,1.000000,4.486760e-02,1,7.47635997e-04,-2.629165e-13,20.840573,38.6355,10.29,
75.00,0.8567,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,5.496159e-14,100.0000,1,88.4347,1.000000,5.354778e-02,1,7.47635997e-04,-5.187272e-13,14.376168,66.0539,7.82,
105.00,0.8567,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,3.016362e-14,100.0000,1,108.9422,1.000000,5.106194e-02,1,7.47635997e-04,3.390506e-13,13.904893,59.6299,7.91,
135.00,0.8567,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,1.783714e-13,100.0000,1,140.0025,1.000000,3.862873e-02,1,7.47635997e-04,1.783859e-12,18.854044,31.2170,8.38,
165.00,0.8567,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,2.189763e-13,100.0000,1,168.3127,1.000000,1.806726e-02,1,7.47635997e-04,2.194693e-12,16.720428,0.4119,7.24,
15.00,0.8749,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,2.840149e-16,100.0000,1,20.8256,1.000000,2.554915e-02,1,7.63482572e-04,2.130112e-15,27.432439,11.2482,10.65,
45.00,0.8749,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,2.612937e-14,100.0000,1,53.4533,1.000000,4.376709e-02,1,7.63482572e-04,-2.580275e-13,20.102646,39.6180,7.96,
75.00,0.8749,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,4.175019e-14,100.0000,1,88.9762,1.000000,5.163971e-02,1,7.63482572e-04,-4.101175e-13,13.881933,68.0596,6.27,
105.00,0.8749,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,4.927659e-14,100.0000,1,122.2291,1.000000,4.887540e-02,1,7.63482572e-04,4.758670e-13,13.816754,57.7709,6.40,
135.00,0.8749,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,1.878759e-13,100.0000,1,142.4888,1.000000,3.651582e-02,1,7.63482572e-04,1.847233e-12,18.723522,29.6245,7.80,
165.00,0.8749,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,2.181235e-13,100.0000,1,174.0035,1.000000,1.761211e-02,1,7.63482572e-04,2.219719e-12,16.636197,0.0710,7.65,
15.00,0.8930,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,2.782399e-16,100.0000,1,20.6803,1.000000,2.439308e-02,1,7.79329146e-04,1.808559e-15,26.892275,11.1488,10.37,
45.00,0.8930,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,3.408438e-14,100.0000,1,53.8462,1.000000,4.243689e-02,1,7.79329146e-04,-3.046726e-13,19.552700,39.6960,8.67,
75.00,0.8930,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,5.870861e-14,100.0000,1,89.5052,1.000000,4.972708e-02,1,7.79329146e-04,-4.671647e-13,13.502326,68.5237,6.82,
105.00,0.8930,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,5.244821e-14,100.0000,1,119.4255,1.000000,4.664836e-02,1,7.79329146e-04,5.226736e-13,13.655709,56.8334,6.65,
135.00,0.8930,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,1.759867e-13,100.0000,1,144.0928,1.000000,3.447576e-02,1,7.79329146e-04,1.822054e-12,18.457900,28.8959,7.71,
165.00,0.8930,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,2.288523e-13,100.0000,1,171.5521,1.000000,1.725816e-02,1,7.79329146e-04,2.252908e-12,16.782613,0.8594,7.17,
15.00,0.9112,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,1.363475e-16,100.0000,1,21.7020,1.000000,2.361383e-02,1,7.95175720e-04,2.317907e-15,26.406174,10.7971,9.77,
45.00,0.9112,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,2.426985e-14,100.0000,1,54.0317,1.000000,4.091208e-02,1,7.95175720e-04,-2.699680e-13,19.152664,41.4601,6.85,
75.00,0.9112,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,4.090425e-14,100.0000,1,72.5608,1.000000,4.797040e-02,1,7.95175720e-04,-4.360393e-13,13.199012,68.7567,4.77,
105.00,0.9112,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,5.931116e-14,100.0000,1,120.1523,1.000000,4.496572e-02,1,7.95175720e-04,5.572522e-13,13.432139,56.5579,4.80,
135.00,0.9112,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,1.851599e-13,100.0000,1,143.3558,1.000000,3.371993e-02,1,7.95175720e-04,1.797878e-12,18.104659,28.7382,7.78,
165.00,0.9112,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,2.283821e-13,100.0000,1,192.5126,1.000000,1.675746e-02,1,7.95175720e-04,2.255188e-12,16.975540,0.4934,7.90,
15.00,0.9364,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,1.326750e-16,100.0000,1,20.6194,1.000000,2.207196e-02,1,8.17186528e-04,2.520825e-15,25.806859,10.1482,9.74,
45.00,0.9364,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,1.684972e-14,100.0000,1,53.4977,1.000000,3.875476e-02,1,8.17186528e-04,-2.144028e-13,18.802613,39.1416,8.74,
75.00,0.9364,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,4.709962e-14,100.0000,1,79.2835,1.000000,4.566372e-02,1,8.17186528e-04,-4.130173e-13,12.868220,68.3566,6.47,
105.00,0.9364,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,6.156120e-14,100.0000,1,102.6623,1.000000,4.304512e-02,1,8.17186528e-04,5.119928e-13,13.038945,56.6356,6.04,
135.00,0.9364,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,1.740696e-13,100.0000,1,141.9810,1.000000,3.236883e-02,1,8.17186528e-04,1.766170e-12,17.504273,29.3618,7.54,
165.00,0.9364,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,2.255475e-13,100.0000,1,189.8830,1.000000,1.633251e-02,1,8.17186528e-04,2.260517e-12,17.053080,0.4743,8.34,
15.00,0.9435,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,5.267267e-16,100.0000,1,18.8689,1.000000,2.180448e-02,1,8.23350761e-04,1.975225e-15,25.633919,9.9816,13.05,
45.00,0.9435,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,2.528288e-14,100.0000,1,53.5032,1.000000,3.822988e-02,1,8.23350761e-04,-2.155629e-13,18.675709,39.1098,8.77,
75.00,0.9435,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,3.410556e-14,100.0000,1,81.6512,1.000000,4.506338e-02,1,8.23350761e-04,-4.246734e-13,12.753473,68.6244,5.03,
105.00,0.9435,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,5.122418e-14,100.0000,1,115.6523,1.000000,4.163861e-02,1,8.23350761e-04,5.546433e-13,12.961129,56.3384,4.88,
135.00,0.9435,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,1.735565e-13,100.0000,1,143.7399,1.000000,3.214139e-02,1,8.23350761e-04,1.787184e-12,17.361482,29.3997,5.44,
165.00,0.9435,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,2.221470e-13,100.0000,1,170.5003,1.000000,1.577764e-02,1,8.23350761e-04,2.238720e-12,17.122261,2.7966,7.02,
15.00,0.9506,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,3.921094e-16,100.0000,1,15.4023,1.000000,2.129910e-02,1,8.29514994e-04,1.568438e-15,25.459224,9.8039,9.30,
45.00,0.9506,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,2.065110e-14,100.0000,1,52.9113,1.000000,3.773310e-02,1,8.29514994e-04,-2.023285e-13,18.542757,38.9769,8.57,
75.00,0.9506,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,4.352415e-14,100.0000,1,91.3012,1.000000,4.444632e-02,1,8.29514994e-04,-3.840058e-13,12.637273,70.1215,6.35,
105.00,0.9506,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,4.966719e-14,100.0000,1,104.1515,1.000000,4.182797e-02,1,8.29514994e-04,5.357522e-13,12.888824,56.1863,13.57,
135.00,0.9506,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,1.878204e-13,100.0000,1,147.3781,1.000000,3.190046e-02,1,8.29514994e-04,1.824877e-12,17.227087,29.3828,10.18,
165.00,0.9506,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,2.314753e-13,100.0000,1,166.8650,1.000000,1.585999e-02,1,8.29514994e-04,2.315145e-12,17.350542,0.1499,13.01,
15.00,0.9576,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,0.000000e+00,100.0000,1,19.1966,1.000000,2.107800e-02,1,8.35679227e-04,2.465042e-15,25.284930,9.6646,18.15,
45.00,0.9576,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,1.790399e-14,100.0000,1,52.1817,1.000000,3.729471e-02,1,8.35679227e-04,-2.121233e-13,18.407645,38.9802,13.68,
75.00,0.9576,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,3.723510e-14,100.0000,1,90.7180,1.000000,4.385809e-02,1,8.35679227e-04,-3.705347e-13,12.522191,69.0162,9.29,
105.00,0.9576,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,6.473978e-14,100.0000,1,103.5073,1.000000,4.101357e-02,1,8.35679227e-04,5.669596e-13,12.818917,55.9590,8.71,
135.00,0.9576,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,1.706068e-13,100.0000,1,147.1489,1.000000,3.138776e-02,1,8.35679227e-04,1.773273e-12,17.097164,29.3877,9.75,
165.00,0.9576,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,2.231511e-13,100.0000,1,168.7987,1.000000,1.574650e-02,1,8.35679227e-04,2.273028e-12,17.391357,0.3670,11.51,
15.00,0.9647,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,0.000000e+00,100.0000,1,17.7501,1.000000,2.066361e-02,1,8.41843460e-04,2.060625e-15,25.111358,9.6927,17.86,
45.00,0.9647,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,1.867441e-14,100.0000,1,53.6255,1.000000,3.678201e-02,1,8.41843460e-04,-2.068352e-13,18.272545,38.9097,14.41,
75.00,0.9647,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,4.997015e-14,100.0000,1,78.6574,1.000000,4.327025e-02,1,8.41843460e-04,-4.123825e-13,12.408345,69.2053,9.19,
105.00,0.9647,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,4.906863e-14,100.0000,1,108.8225,1.000000,4.057990e-02,1,8.41843460e-04,5.957781e-13,12.750453,55.8077,8.31,
135.00,0.9647,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,1.752819e-13,100.0000,1,137.6271,1.000000,3.088840e-02,1,8.41843460e-04,1.764281e-12,16.970405,29.4759,9.82,
165.00,0.9647,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,2.213884e-13,100.0000,1,173.0061,1.000000,1.583126e-02,1,8.41843460e-04,2.266687e-12,17.475563,0.4107,11.49,
15.00,0.9717,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,6.392643e-16,100.0000,1,16.3879,1.000000,1.947653e-02,1,8.48007693e-04,1.917793e-15,24.938339,14.0380,16.02,
45.00,0.9717,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,1.112320e-14,100.0000,1,54.2333,1.000000,3.627785e-02,1,8.48007693e-04,-1.893501e-13,18.137339,38.8873,11.85,
75.00,0.9717,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,3.515954e-14,100.0000,1,94.6314,1.000000,4.272588e-02,1,8.48007693e-04,-3.391937e-13,12.296868,69.5447,8.36,
105.00,0.9717,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,5.574385e-14,100.0000,1,113.6707,1.000000,3.962353e-02,1,8.48007693e-04,6.243056e-13,12.683592,55.7397,7.91,
135.00,0.9717,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,1.760534e-13,100.0000,1,144.1683,1.000000,3.071186e-02,1,8.48007693e-04,1.763219e-12,16.847789,29.3274,8.97,
165.00,0.9717,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,2.199069e-13,100.0000,1,168.5635,1.000000,1.530179e-02,1,8.48007693e-04,2.228859e-12,17.591328,0.4352,10.42,
15.00,0.9788,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,3.807906e-16,100.0000,1,19.3478,1.000000,2.033159e-02,1,8.54171927e-04,8.885114e-16,24.767193,9.4009,15.81,
45.00,0.9788,120.0,5.0000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,1.459697e-14,100.0000,1,50.5553,1.000000,3.585958e-02,1,8.54171927e-04,-1.920454e-13,18.003369,38.9939,12.09,
