beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_peak,omega_e_min,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,t_domain_exit_yr,in_domain,omega_e_tailmean_numeric,n_resonance_crossings,nearest_resonance,d_to_resonance,min_d_separatrix,wall_s
45.00,0.9652,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9652,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.21870677e-02,1.48462418e-02,1.74532925e-03,1.20085800e-02,4.242517e-01,20.0000,1,147.7728,0.969447,1.470520e-01,NaN,1,NaN,1,SAM 5:1,0.003597,4.017948e-03,0.26
105.00,0.9652,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.27480915e-02,1.48436539e-02,1.74532925e-03,1.20009792e-02,4.261150e-01,20.0000,1,148.7626,0.969919,1.316821e-01,NaN,1,NaN,1,SAM 5:1,0.004068,4.017948e-03,0.21
135.00,0.9652,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.37422337e-02,1.48461892e-02,1.74532925e-03,1.19909239e-02,4.283248e-01,20.0000,1,150.1171,0.970983,6.805254e-03,NaN,1,NaN,1,SAM 4:1,-0.003457,3.225929e-03,0.20
165.00,0.9652,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.06094228e-02,1.57125325e-02,1.74532925e-03,1.20625211e-02,4.244524e-01,20.0000,1,140.8158,0.972045,2.879489e-02,NaN,1,NaN,7,SAM 4:1,-0.002395,3.675722e-03,0.19
15.00,0.9691,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9691,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9691,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.01400990e-02,1.68720740e-02,1.74532925e-03,1.20461759e-02,4.222714e-01,20.0000,1,141.9508,0.969110,1.711805e-01,NaN,1,NaN,4,SAM 5:1,0.003260,2.005724e-03,0.19
105.00,0.9691,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.26035264e-02,1.48470461e-02,1.74532925e-03,1.20028819e-02,4.237956e-01,20.0000,1,148.5263,0.969788,1.588342e-01,NaN,1,NaN,0,SAM 5:1,0.003937,6.462915e-03,0.19
135.00,0.9691,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.28266772e-02,1.48409286e-02,1.74532925e-03,1.19999645e-02,4.256967e-01,20.0000,1,148.8863,0.969993,2.911241e-02,NaN,1,NaN,4,SAM 5:1,0.004142,3.283766e-04,0.19
165.00,0.9691,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.04418387e-02,1.56533485e-02,1.74532925e-03,1.20619915e-02,4.252111e-01,20.0000,1,140.7431,0.971687,2.003686e-02,NaN,1,NaN,8,SAM 4:1,-0.002753,4.297109e-03,0.19
15.00,0.9730,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9730,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9730,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.00243611e-02,1.53753510e-02,1.74532925e-03,1.20559837e-02,4.240283e-01,20.0000,1,140.9207,0.970080,1.724121e-01,NaN,1,NaN,6,SAM 5:1,0.004230,6.726527e-03,0.20
105.00,0.9730,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.20084381e-02,1.48464441e-02,1.74532925e-03,1.20111193e-02,4.229658e-01,20.0000,1,147.4127,0.969319,1.630192e-01,NaN,1,NaN,0,SAM 5:1,0.003468,6.652865e-03,0.19
135.00,0.9730,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.15529759e-02,1.48469938e-02,1.74532925e-03,1.20179074e-02,4.233709e-01,20.0000,1,146.3838,0.969045,4.555883e-02,NaN,1,NaN,4,SAM 5:1,0.003194,1.870188e-03,0.19
165.00,0.9730,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.03625321e-02,1.56333376e-02,1.74532925e-03,1.20615772e-02,4.244196e-01,20.0000,1,140.7204,0.971489,9.408256e-03,NaN,1,NaN,8,SAM 4:1,-0.002951,4.636385e-03,0.19
15.00,0.9768,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9768,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9768,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.14174465e-02,1.58794667e-02,1.74532925e-03,1.20613938e-02,4.258612e-01,20.0000,1,141.4609,0.973102,1.605857e-01,NaN,1,NaN,9,SAM 4:1,-0.001338,1.569082e-03,0.19
105.00,0.9768,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.11342125e-02,1.50856082e-02,1.74532925e-03,1.20246921e-02,4.230999e-01,20.0000,1,145.2879,0.968869,1.540775e-01,NaN,1,NaN,5,SAM 5:1,0.003018,2.351636e-03,0.20
135.00,0.9768,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.05915388e-02,1.48470149e-02,1.74532925e-03,1.20348029e-02,4.212214e-01,20.0000,1,143.6322,0.968800,5.944281e-02,NaN,1,NaN,7,SAM 5:1,0.002949,4.416995e-03,0.19
165.00,0.9768,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.03445028e-02,1.56278537e-02,1.74532925e-03,1.20614639e-02,4.241029e-01,20.0000,1,140.7166,0.971441,2.868519e-03,NaN,1,NaN,7,SAM 4:1,-0.002999,4.717606e-03,0.20
15.00,0.9807,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9807,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9807,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.40385013e-02,1.66084820e-02,1.66684095e-03,1.20219396e-02,4.281243e-01,20.0000,1,147.6367,0.972702,1.396473e-01,NaN,1,NaN,11,SAM 4:1,-0.001738,3.981970e-03,0.20
105.00,0.9807,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.01744805e-02,1.55090103e-02,1.74532925e-03,1.20598641e-02,4.237334e-01,20.0000,1,140.7198,0.970903,1.359568e-01,NaN,1,NaN,7,SAM 4:1,-0.003537,5.373032e-03,0.20
135.00,0.9807,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.00784353e-02,1.51485256e-02,1.74532925e-03,1.20485416e-02,4.235791e-01,20.0000,1,141.6543,0.969259,7.183327e-02,NaN,1,NaN,7,SAM 5:1,0.003408,7.236122e-03,0.20
165.00,0.9807,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.03843106e-02,1.56384042e-02,1.74532925e-03,1.20617040e-02,4.247496e-01,20.0000,1,140.7257,0.971545,1.651805e-02,NaN,1,NaN,9,SAM 4:1,-0.002895,4.536007e-03,0.19
15.00,0.9845,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9845,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9845,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
105.00,0.9845,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.20268150e-02,1.60286828e-02,1.74532925e-03,1.20578096e-02,4.253486e-01,20.0000,1,142.2269,0.973447,1.108284e-01,NaN,1,NaN,9,SAM 4:1,-0.000993,5.619131e-04,0.20
135.00,0.9845,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.00735515e-02,1.54513343e-02,1.74532925e-03,1.20579660e-02,4.236998e-01,20.0000,1,140.7954,0.970446,8.321913e-02,NaN,1,NaN,7,SAM 4:1,-0.003994,6.323194e-03,0.19
165.00,0.9845,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.05023071e-02,1.56735499e-02,1.74532925e-03,1.20622298e-02,4.251511e-01,20.0000,1,140.7659,0.971824,3.131628e-02,NaN,1,NaN,9,SAM 4:1,-0.002616,4.055605e-03,0.19
15.00,0.9884,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9884,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9884,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
105.00,0.9884,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.40544132e-02,1.66184782e-02,1.74532925e-03,1.20212374e-02,4.280188e-01,20.0000,1,147.7237,0.972678,8.008909e-02,NaN,1,NaN,11,SAM 4:1,-0.001762,4.087247e-03,0.19
135.00,0.9884,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.06014186e-02,1.57033537e-02,1.74532925e-03,1.20625044e-02,4.243647e-01,20.0000,1,140.8117,0.972029,9.386706e-02,NaN,1,NaN,9,SAM 4:1,-0.002411,3.695319e-03,0.20
165.00,0.9884,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.07609430e-02,1.57567768e-02,1.74532925e-03,1.20627053e-02,4.248828e-01,20.0000,1,140.9032,0.972315,4.708403e-02,NaN,1,NaN,9,SAM 4:1,-0.002125,3.191319e-03,0.20
15.00,0.9923,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9923,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9923,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
105.00,0.9923,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.29177997e-02,1.80554015e-02,1.40536068e-03,1.19988086e-02,4.252525e-01,20.0000,1,149.0258,0.970081,4.472513e-02,NaN,1,NaN,19,SAM 5:1,0.004230,6.674377e-06,0.20
135.00,0.9923,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.17548075e-02,1.59669389e-02,1.74532925e-03,1.20596750e-02,4.255397e-01,20.0000,1,141.8537,0.973330,1.039393e-01,NaN,1,NaN,9,SAM 4:1,-0.001110,9.782029e-04,0.20
165.00,0.9923,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.13307085e-02,1.58756401e-02,1.74532925e-03,1.20617287e-02,4.259692e-01,20.0000,1,141.3717,0.973027,6.367566e-02,NaN,1,NaN,9,SAM 4:1,-0.001414,1.771328e-03,0.19
15.00,0.9961,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
45.00,0.9961,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
75.00,0.9961,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
105.00,0.9961,60.0,5.0000,1.0e-03,-1,1.74532925e-03,error,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,-1,- 0:0,NaN,NaN,NaN
135.00,0.9961,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.36701225e-02,1.64208299e-02,1.74532925e-03,1.20339702e-02,4.266831e-01,20.0000,1,146.0379,0.973097,1.135424e-01,NaN,1,NaN,11,SAM 4:1,-0.001343,2.320718e-03,0.20
165.00,0.9961,60.0,5.0000,1.0e-03,-1,1.74532925e-03,cycling,1.27220115e-02,1.61557577e-02,1.74532925e-03,1.20508965e-02,4.260101e-01,20.0000,1,143.4495,0.973514,8.097048e-02,NaN,1,NaN,11,SAM 4:1,-0.000927,2.273280e-04,0.19
15.00,0.3433,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.36275860e-02,1.48407286e-02,2.36160534e-04,1.19914779e-02,4.269329e-01,20.0000,1,149.9886,0.970845,4.226788e-01,NaN,1,NaN,48,SAM 4:1,-0.003595,1.738233e-03,0.57
45.00,0.3433,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.00262630e-02,1.48419898e-02,4.27476471e-04,1.20561078e-02,4.241447e-01,20.0000,1,140.9118,0.970101,7.131754e-03,NaN,1,NaN,16,SAM 5:1,0.004250,3.379418e-03,0.21
75.00,0.3433,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.12324877e-02,1.48427483e-02,2.38876392e-04,1.20230403e-02,4.212836e-01,20.0000,1,145.5585,0.968902,9.671295e-02,NaN,1,NaN,34,SAM 5:1,0.003052,3.586803e-03,0.47
105.00,0.3433,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.18937495e-02,1.48428081e-02,2.79393546e-04,1.20127829e-02,4.215577e-01,20.0000,1,147.1690,0.969243,3.095451e-01,NaN,1,NaN,24,SAM 5:1,0.003392,1.633455e-03,0.60
135.00,0.3433,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.40897234e-02,1.48435753e-02,4.27445658e-05,1.19926509e-02,4.280706e-01,20.0000,1,150.3219,0.971469,1.816091e+00,0.7018,0,NaN,28,SAM 4:1,-0.002971,7.441678e-04,0.70
165.00,0.3433,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.04199833e-02,1.48461003e-02,1.54617962e-04,1.20618898e-02,4.251010e-01,20.0000,1,140.7360,0.971634,7.370498e-02,NaN,1,NaN,36,SAM 4:1,-0.002806,7.391021e-04,0.65
15.00,0.4120,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.74213941e-03,3.99523332e-03,2.44585972e-04,2.96387081e-03,7.377135e-01,20.0000,1,179.8057,0.453627,1.675647e-02,NaN,1,NaN,162,LAM 3:5,-0.017308,2.502572e-01,2.04
45.00,0.4120,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.27194723e-02,1.48430083e-02,4.36210885e-04,1.20013523e-02,4.259661e-01,20.0000,1,148.7167,0.969892,2.175454e-02,NaN,1,NaN,27,SAM 5:1,0.004042,5.156099e-03,0.43
75.00,0.4120,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.81551180e-03,4.02896924e-03,4.75193138e-04,2.96686503e-03,7.415236e-01,20.0000,1,179.8005,0.494879,1.284188e+00,0.8020,0,NaN,165,LAM 3:5,0.023944,1.975593e-02,1.65
105.00,0.4120,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.01766754e-02,1.48448147e-02,3.00631695e-05,1.20598936e-02,4.236865e-01,20.0000,1,140.7191,0.970911,1.260459e+00,1.3033,0,NaN,65,SAM 4:1,-0.003529,2.125093e-03,1.45
135.00,0.4120,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.31999463e-02,1.48448187e-02,2.25755083e-04,1.20438525e-02,4.262148e-01,20.0000,1,144.5782,0.973382,4.582510e-02,NaN,1,NaN,37,SAM 4:1,-0.001058,4.914850e-03,0.51
165.00,0.4120,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.05074499e-02,1.48471282e-02,2.96737567e-04,1.20622474e-02,4.251234e-01,20.0000,1,140.7680,0.971836,8.875822e-02,NaN,1,NaN,41,SAM 4:1,-0.002605,2.418552e-03,0.52
15.00,0.4807,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.86927277e-03,4.09195704e-03,5.14157029e-04,2.94997176e-03,7.482361e-01,20.0000,1,179.8392,0.355091,2.669819e-02,NaN,1,3.05539381e-03,136,LAM 1:2,-0.028241,4.018855e-01,1.63
45.00,0.4807,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.15255229e-02,1.48430206e-02,4.78768340e-04,1.20609147e-02,4.251271e-01,20.0000,1,141.5787,0.973186,3.703034e-02,NaN,1,NaN,24,SAM 4:1,-0.001254,3.967466e-03,0.28
75.00,0.4807,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.02788141e-02,1.48421804e-02,4.87032367e-04,1.20609764e-02,4.233868e-01,20.0000,1,140.7082,0.971253,1.003660e-02,NaN,1,NaN,22,SAM 4:1,-0.003187,1.920884e-04,0.28
105.00,0.4807,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.40049089e-02,2.14012555e-02,3.07819096e-04,1.19914724e-02,4.283138e-01,20.0000,1,150.3196,0.971333,2.542784e-02,NaN,1,NaN,38,SAM 4:1,-0.003107,5.310120e-04,0.39
135.00,0.4807,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.08333302e-02,1.48407018e-02,1.87823805e-04,1.20300490e-02,4.210909e-01,20.0000,1,144.4053,0.968801,1.007241e-01,NaN,1,NaN,72,SAM 5:1,0.002950,1.309000e-03,0.75
165.00,0.4807,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.42573829e-02,1.48392991e-02,4.06378468e-04,1.20011802e-02,4.273629e-01,20.0000,1,149.8231,0.971948,3.250764e-01,NaN,1,NaN,44,SAM 4:1,-0.002492,6.058018e-03,0.39
15.00,0.5493,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.38201407e-02,1.48441033e-02,4.74624721e-04,1.20297810e-02,4.275121e-01,20.0000,1,146.6172,0.972963,5.242939e-02,NaN,1,NaN,23,SAM 4:1,-0.001477,3.361877e-03,0.29
45.00,0.5493,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.01487430e-02,1.48456901e-02,4.70239999e-04,1.20458826e-02,4.221175e-01,20.0000,1,141.9892,0.969095,4.857408e-02,NaN,1,NaN,27,SAM 5:1,0.003244,7.267191e-03,0.27
75.00,0.5493,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.06478773e-02,1.48451036e-02,4.96693377e-04,1.20336486e-02,4.199624e-01,20.0000,1,143.8180,0.968795,1.935488e-02,NaN,1,NaN,21,SAM 5:1,0.002944,2.447920e-04,0.28
105.00,0.5493,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,2.39666070e-03,4.01778537e-03,3.46986074e-04,2.89603653e-03,7.568265e-01,20.0000,1,179.8116,0.275422,4.814093e+00,0.5514,0,NaN,148,LAM 2:5,-0.010123,1.343657e-02,1.71
135.00,0.5493,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.21627567e-02,1.48464529e-02,3.24271741e-04,1.20089221e-02,4.243020e-01,20.0000,1,147.7252,0.969429,4.824591e-02,NaN,1,NaN,61,SAM 5:1,0.003578,2.671254e-03,0.53
165.00,0.5493,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.15644245e-02,1.48469286e-02,2.46868298e-04,1.20177303e-02,4.235790e-01,20.0000,1,146.4117,0.969051,1.019128e-01,NaN,1,NaN,53,SAM 5:1,0.003200,3.346626e-04,0.72
15.00,0.6180,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.03955932e-02,1.48449080e-02,4.12756685e-04,1.20617656e-02,4.248851e-01,20.0000,1,140.7288,0.971574,3.852319e-02,NaN,1,NaN,11,SAM 4:1,-0.002866,4.030682e-03,0.50
45.00,0.6180,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.41436134e-02,1.48414234e-02,3.97581498e-04,1.19939146e-02,4.265423e-01,20.0000,1,150.2852,0.971571,5.687204e-02,NaN,1,NaN,11,SAM 4:1,-0.002869,5.291278e-03,0.21
75.00,0.6180,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,2.02840415e-03,4.06062910e-03,4.55985676e-04,2.92396208e-03,7.482824e-01,20.0000,1,179.8396,0.298216,1.168033e-02,NaN,1,NaN,131,LAM 2:5,0.012671,3.571574e-01,1.61
105.00,0.6180,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.34037682e-02,1.48425037e-02,6.89644157e-04,1.20400353e-02,4.274965e-01,20.0000,1,145.1578,0.973280,1.188116e-02,NaN,1,NaN,23,SAM 4:1,-0.001160,4.724292e-03,0.29
135.00,0.6180,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.22293120e-02,1.93391645e-02,2.70275445e-04,1.20079882e-02,4.248557e-01,20.0000,1,147.8546,0.969479,5.727370e-02,NaN,1,NaN,57,SAM 5:1,0.003628,7.032382e-03,0.51
165.00,0.6180,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.08521413e-02,1.48423533e-02,3.74134542e-04,1.20296985e-02,4.210356e-01,20.0000,1,144.4630,0.968803,4.811145e-01,NaN,1,NaN,23,SAM 5:1,0.002953,6.110276e-03,0.32
15.00,0.6867,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,3.88351508e-03,4.12901194e-03,4.93508416e-04,2.93851974e-03,7.378112e-01,20.0000,1,163.2129,0.276384,4.294444e-02,NaN,1,NaN,142,LAM 2:5,-0.009161,2.857259e-01,1.61
45.00,0.6867,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.99418278e-03,4.14426719e-03,3.76075883e-04,2.97320963e-03,7.725683e-01,20.0000,1,179.1774,0.474214,6.384186e-02,NaN,1,NaN,133,LAM 3:5,0.003279,2.857259e-01,1.65
75.00,0.6867,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.79334568e-03,4.02849349e-03,4.35528350e-04,2.95921598e-03,7.560427e-01,20.0000,1,179.8243,0.407824,1.428627e-02,NaN,1,NaN,132,LAM 1:2,0.024491,2.857259e-01,1.64
105.00,0.6867,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.75427855e-03,4.10753176e-03,8.72664626e-04,2.93603669e-03,7.912197e-01,20.0000,1,179.8115,0.440673,1.466308e-02,NaN,1,NaN,138,LAM 3:5,-0.030262,2.857259e-01,1.96
135.00,0.6867,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.82802329e-03,3.99887680e-03,4.23856499e-04,2.95292163e-03,7.557499e-01,20.0000,1,179.8341,0.378236,6.459548e-02,NaN,1,NaN,161,LAM 1:2,-0.005096,2.857259e-01,1.65
165.00,0.6867,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.85347013e-03,4.00046843e-03,5.79847672e-04,2.94939636e-03,7.538658e-01,20.0000,1,179.8378,0.362720,4.332126e-02,NaN,1,NaN,173,LAM 1:2,-0.020613,2.857259e-01,1.66
15.00,0.7554,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,2.09603485e-03,4.05952163e-03,7.80371928e-04,2.93050424e-03,7.471619e-01,20.0000,1,179.8347,0.289438,4.778908e-02,NaN,1,NaN,134,LAM 2:5,0.003893,2.142945e-01,1.64
45.00,0.7554,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.06715651e-02,1.91227110e-02,7.48917264e-04,1.20331726e-02,4.196016e-01,20.0000,1,143.8950,0.968793,7.108231e-02,NaN,1,3.04991001e-03,12,SAM 5:1,0.002943,7.174932e-03,0.20
75.00,0.7554,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,2.05561385e-03,4.03572923e-03,6.85403952e-04,2.93528243e-03,7.440490e-01,20.0000,1,179.8378,0.294650,1.601619e-02,NaN,1,NaN,136,LAM 2:5,0.009105,2.142945e-01,1.81
105.00,0.7554,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.40863600e-02,1.72567438e-02,8.72664626e-04,1.19925881e-02,4.282106e-01,20.0000,1,150.3229,0.971464,1.647240e-02,NaN,1,NaN,10,SAM 4:1,-0.002977,4.901903e-03,0.19
135.00,0.7554,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.36293181e-02,1.48466801e-02,8.72664626e-04,1.20349984e-02,4.266067e-01,20.0000,1,145.8921,0.973129,7.199472e-02,NaN,1,NaN,24,SAM 4:1,-0.001311,5.488255e-03,0.27
165.00,0.7554,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.22830831e-02,1.48427780e-02,8.72664626e-04,1.20072394e-02,4.252455e-01,20.0000,1,147.9568,0.969521,4.824529e-02,NaN,1,NaN,24,SAM 5:1,0.003670,5.113595e-03,0.28
15.00,0.8240,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.81150112e-03,4.16470348e-03,7.96679634e-04,2.95063621e-03,7.559293e-01,20.0000,1,179.8356,0.378128,5.452254e-02,NaN,1,NaN,140,LAM 1:2,-0.005205,1.428630e-01,2.04
45.00,0.8240,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.24434726e-02,2.05187585e-02,8.72664626e-04,1.20540699e-02,4.267440e-01,20.0000,1,142.9084,0.973525,8.051910e-02,NaN,1,NaN,16,SAM 4:1,-0.000916,1.407798e-03,0.20
75.00,0.8240,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.20436593e-02,1.60895672e-02,8.72664626e-04,1.20576797e-02,4.253619e-01,20.0000,1,142.2517,0.973452,1.667882e-02,NaN,1,NaN,8,SAM 4:1,-0.000988,6.821737e-04,0.20
105.00,0.8240,120.0,5.0000,1.0e-03,-1,8.72664626e-04,cycling,1.05013955e-02,1.48470965e-02,8.72664626e-04,1.20622267e-02,4.251556e-01,20.0000,1,140.7655,0.971822,1.716355e-02,NaN,1,NaN,8,SAM 4:1,-0.002618,4.763729e-03,0.20
